date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:16:00	2476/2476	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:16:00%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Factiviteiten%2Ffamilie-break%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed6095.json	(from https://www.grote-wielen.nl/activiteiten/familie-break/)
09:16:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:16:00%20GMT	https://www.grote-wielen.nl/?p=754	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index62bc.html	(from https://www.grote-wielen.nl/activiteiten/familie-break/)
09:16:01	9328/9328	---M--	200	added ('OK')	image/jpeg	etag:%222470-5642906b230fa%22	http://template.friks.it/friksbeheer/wp-content/uploads/2018/02/Buitensport_009-468x468-150x150.jpg	C:/Users/louis/Documents/grotewiel/template.friks.it/friksbeheer/wp-content/uploads/2018/02/Buitensport_009-468x468-150x150.jpg	(from https://www.grote-wielen.nl/activiteiten/familie-break/)
09:16:01	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.127.delayed	(from https://www.grote-wielen.nl/activiteiten/familie-break/)
09:16:01	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.128.delayed	(from https://www.grote-wielen.nl/activiteiten/familie-break/)
09:16:01	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.129.delayed	(from https://www.grote-wielen.nl/activiteiten/familie-break/)
09:16:01	2785/2785	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:16:01%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Factiviteiten%2Ffamilie-break%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embedb16a	(from https://www.grote-wielen.nl/activiteiten/familie-break/)
09:16:01	462880/462880	---M--	200	added ('OK')	image/jpeg	etag:%2271020-5666a48fe7c71%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/02/bow-929920_1920.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/02/bow-929920_1920.jpg	(from https://www.grote-wielen.nl/activiteiten/actief-kinderfeestje/)
09:16:02	2503/2503	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:16:02%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Factiviteiten%2Factief-kinderfeestje%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embedc36b.json	(from https://www.grote-wielen.nl/activiteiten/actief-kinderfeestje/)
09:16:02	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:16:02%20GMT	https://www.grote-wielen.nl/?p=743	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index2812.html	(from https://www.grote-wielen.nl/activiteiten/actief-kinderfeestje/)
09:16:03	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.12e.delayed	(from https://www.grote-wielen.nl/activiteiten/actief-kinderfeestje/)
09:16:03	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.12f.delayed	(from https://www.grote-wielen.nl/activiteiten/actief-kinderfeestje/)
09:16:03	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.130.delayed	(from https://www.grote-wielen.nl/activiteiten/actief-kinderfeestje/)
09:16:03	2812/2812	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:16:03%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Factiviteiten%2Factief-kinderfeestje%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed1aa1	(from https://www.grote-wielen.nl/activiteiten/actief-kinderfeestje/)
09:16:03	9315/9315	---M--	200	added ('OK')	image/jpeg	etag:%222463-56428af4dbd54%22	http://template.friks.it/friksbeheer/wp-content/uploads/2018/02/Survival-Kinderfeestje-Kollumeroord-klimnet_468x468-150x150.jpg	C:/Users/louis/Documents/grotewiel/template.friks.it/friksbeheer/wp-content/uploads/2018/02/Survival-Kinderfeestje-Kollumeroord-klimnet_468x468-150x150.jpg	(from https://www.grote-wielen.nl/activiteiten/actief-kinderfeestje/)
09:16:03	190579/190579	---M--	200	added ('OK')	image/jpeg	etag:%222e873-5666a49194bc0%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/02/Sprotverenigingen-Team-Challenge_1-468x468-1.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/02/Sprotverenigingen-Team-Challenge_1-468x468-1.jpg	(from https://www.grote-wielen.nl/activiteiten/team-challenge/)
09:16:04	2502/2502	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:16:04%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Factiviteiten%2Fteam-challenge%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed50eb.json	(from https://www.grote-wielen.nl/activiteiten/team-challenge/)
09:16:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:16:04%20GMT	https://www.grote-wielen.nl/?p=735	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/indexb45d.html	(from https://www.grote-wielen.nl/activiteiten/team-challenge/)
09:16:04	2811/2811	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:16:05%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Factiviteiten%2Fteam-challenge%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed8032	(from https://www.grote-wielen.nl/activiteiten/team-challenge/)
09:16:06	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.136.delayed	(from https://www.grote-wielen.nl/activiteiten/team-challenge/)
09:16:06	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.137.delayed	(from https://www.grote-wielen.nl/activiteiten/team-challenge/)
09:16:06	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.138.delayed	(from https://www.grote-wielen.nl/activiteiten/team-challenge/)
09:16:09	2465/2465	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:16:07%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Factiviteiten%2Fbezoek-aquazoo%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed7e29.json	(from https://www.grote-wielen.nl/activiteiten/bezoek-aquazoo/)
09:16:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:16:10%20GMT	https://www.grote-wielen.nl/?p=546	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index4cfb.html	(from https://www.grote-wielen.nl/activiteiten/bezoek-aquazoo/)
09:16:14	2774/2774	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:16:13%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Factiviteiten%2Fbezoek-aquazoo%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed949c	(from https://www.grote-wielen.nl/activiteiten/bezoek-aquazoo/)
09:16:18	264399/264399	---M--	200	added ('OK')	image/jpeg	etag:%22408cf-5666a491b5f01%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/02/survival-1800x460.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/02/survival-1800x460.jpg	(from https://www.grote-wielen.nl/activiteiten/team-challenge/)
09:16:18	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.13d.delayed	(from https://www.grote-wielen.nl/activiteiten/bezoek-aquazoo/)
09:16:18	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.13e.delayed	(from https://www.grote-wielen.nl/activiteiten/bezoek-aquazoo/)
09:16:18	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.13f.delayed	(from https://www.grote-wielen.nl/activiteiten/bezoek-aquazoo/)
09:16:29	190579/190579	---M--	200	added ('OK')	image/jpeg	etag:%222e873-564286ceea2ac%22	http://template.friks.it/friksbeheer/wp-content/uploads/2018/02/Sprotverenigingen-Team-Challenge_1-468x468-1.jpg	C:/Users/louis/Documents/grotewiel/template.friks.it/friksbeheer/wp-content/uploads/2018/02/Sprotverenigingen-Team-Challenge_1-468x468-1.jpg	(from https://www.grote-wielen.nl/activiteiten/team-challenge/)
09:16:29	136514/136514	---M--	200	added ('OK')	image/jpeg	etag:%2221542-5666a48e43daa%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/01/pinguin-1800x460.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/01/pinguin-1800x460.jpg	(from https://www.grote-wielen.nl/activiteiten/bezoek-aquazoo/)
09:16:29	310430/310430	---M--	200	added ('OK')	image/jpeg	etag:%224bc9e-5666a48454632%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/paintball-actiefoto.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/paintball-actiefoto.jpg	(from https://www.grote-wielen.nl/activiteiten/paintball/)
09:16:30	594337/594337	---M--	200	added ('OK')	image/jpeg	etag:%22911a1-5666a48ea217c%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/01/pinguin.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2018/01/pinguin.jpg	(from https://www.grote-wielen.nl/activiteiten/bezoek-aquazoo/)
09:16:30	2452/2452	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:16:30%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Factiviteiten%2Fpaintball%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed9fe6.json	(from https://www.grote-wielen.nl/activiteiten/paintball/)
09:16:30	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:16:30%20GMT	https://www.grote-wielen.nl/?p=439	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/indexfcc0.html	(from https://www.grote-wielen.nl/activiteiten/paintball/)
09:16:30	2761/2761	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:16:31%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Factiviteiten%2Fpaintball%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embedb167	(from https://www.grote-wielen.nl/activiteiten/paintball/)
09:16:30	89731/89731	---M--	200	added ('OK')	image/jpeg	etag:%2215e83-5666a48400288%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/paintball-actiefoto-1800x460.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/paintball-actiefoto-1800x460.jpg	(from https://www.grote-wielen.nl/activiteiten/paintball/)
09:16:30	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.144.delayed	(from https://www.grote-wielen.nl/activiteiten/paintball/)
09:16:30	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.145.delayed	(from https://www.grote-wielen.nl/activiteiten/paintball/)
09:16:30	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.146.delayed	(from https://www.grote-wielen.nl/activiteiten/paintball/)
09:16:31	2332/2332	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:16:32%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fchaletverhuur-friesland%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embede80b.json	(from https://www.grote-wielen.nl/chaletverhuur-friesland/)
09:16:31	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:16:32%20GMT	https://www.grote-wielen.nl/?p=597	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index53ba.html	(from https://www.grote-wielen.nl/chaletverhuur-friesland/)
09:16:31	2606/2606	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:16:32%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fchaletverhuur-friesland%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embedcbce	(from https://www.grote-wielen.nl/chaletverhuur-friesland/)
09:16:32	72971/72971	---M--	200	added ('OK')	image/jpeg	etag:%2211d0b-5666a4783a3b0%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/Chaletverhuur-bij-De-Grote-Wielen-Leeuwarden-800x460.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/Chaletverhuur-bij-De-Grote-Wielen-Leeuwarden-800x460.jpg	(from https://www.grote-wielen.nl/chaletverhuur-friesland/)
09:16:32	65286/65286	---M--	200	added ('OK')	image/jpeg	etag:%22ff06-5666a477e3cde%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/Chaletverhuur-bij-De-Grote-Wielen-Leeuwarden-2-800x450.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/Chaletverhuur-bij-De-Grote-Wielen-Leeuwarden-2-800x450.jpg	(from https://www.grote-wielen.nl/chaletverhuur-friesland/)
09:16:32	69483/69483	---M--	200	added ('OK')	image/jpeg	etag:%2210f6b-5666a4777573d%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/Chaletverhuur-bij-De-Grote-Wielen-800x450.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/Chaletverhuur-bij-De-Grote-Wielen-800x450.jpg	(from https://www.grote-wielen.nl/chaletverhuur-friesland/)
09:16:32	5685/5685	---M--	200	added ('OK')	image/jpeg	etag:%221635-5666a477a8b8d%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/Chaletverhuur-bij-De-Grote-Wielen-Leeuwarden-2-185x125.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/Chaletverhuur-bij-De-Grote-Wielen-Leeuwarden-2-185x125.jpg	(from https://www.grote-wielen.nl/chaletverhuur-friesland/)
09:16:32	6650/6650	---M--	200	added ('OK')	image/jpeg	etag:%2219fa-5666a477386ac%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/Chaletverhuur-bij-De-Grote-Wielen-185x125.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/Chaletverhuur-bij-De-Grote-Wielen-185x125.jpg	(from https://www.grote-wielen.nl/chaletverhuur-friesland/)
09:16:32	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.14e.delayed	(from https://www.grote-wielen.nl/chaletverhuur-friesland/)
09:16:32	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.14f.delayed	(from https://www.grote-wielen.nl/chaletverhuur-friesland/)
09:16:32	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.150.delayed	(from https://www.grote-wielen.nl/chaletverhuur-friesland/)
09:16:33	2337/2337	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:16:34%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fchaletverhuur-leeuwarden%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed6e5f.json	(from https://www.grote-wielen.nl/chaletverhuur-leeuwarden/)
09:16:33	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:16:34%20GMT	https://www.grote-wielen.nl/?p=624	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index5a14.html	(from https://www.grote-wielen.nl/chaletverhuur-leeuwarden/)
09:16:33	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.153.delayed	(from https://www.grote-wielen.nl/chaletverhuur-leeuwarden/)
09:16:33	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.154.delayed	(from https://www.grote-wielen.nl/chaletverhuur-leeuwarden/)
09:16:33	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.155.delayed	(from https://www.grote-wielen.nl/chaletverhuur-leeuwarden/)
09:16:33	2611/2611	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:16:34%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fchaletverhuur-leeuwarden%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed05a6	(from https://www.grote-wielen.nl/chaletverhuur-leeuwarden/)
09:16:34	2252/2252	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:16:35%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fcookies%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed7b36.json	(from https://www.grote-wielen.nl/cookies/)
09:16:34	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:16:35%20GMT	https://www.grote-wielen.nl/?p=852	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index914d.html	(from https://www.grote-wielen.nl/cookies/)
09:16:34	2526/2526	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:16:35%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Fcookies%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed870f	(from https://www.grote-wielen.nl/cookies/)
09:16:35	5625/5625	---M-Z	200	added ('OK')	application/x-javascript	date:Thu,%2004%20Apr%202019%2007:16:35%20GMT	https://consent.cookiebot.com/7fffc248-697c-4046-90ac-88697c2fbfec/cd.js	C:/Users/louis/Documents/grotewiel/consent.cookiebot.com/7fffc248-697c-4046-90ac-88697c2fbfec/cd.js	(from https://www.grote-wielen.nl/cookies/)
09:16:35	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.159.delayed	(from https://www.grote-wielen.nl/cookies/)
09:16:35	2302/2302	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:16:36%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Feten-in-friesland%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed72ce.json	(from https://www.grote-wielen.nl/eten-in-friesland/)
09:16:36	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:16:36%20GMT	https://www.grote-wielen.nl/?p=632	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/indexf8fc.html	(from https://www.grote-wielen.nl/eten-in-friesland/)
09:16:36	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.15c.delayed	(from https://www.grote-wielen.nl/eten-in-friesland/)
09:16:36	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.15d.delayed	(from https://www.grote-wielen.nl/eten-in-friesland/)
09:16:36	2576/2576	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:16:36%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Feten-in-friesland%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed5438	(from https://www.grote-wielen.nl/eten-in-friesland/)
09:16:36	2307/2307	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:16:37%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Feten-in-leeuwarden%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embedb2a0.json	(from https://www.grote-wielen.nl/eten-in-leeuwarden/)
09:16:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:16:37%20GMT	https://www.grote-wielen.nl/?p=606	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/indexce2e.html	(from https://www.grote-wielen.nl/eten-in-leeuwarden/)
09:16:37	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.160.delayed	(from https://www.grote-wielen.nl/eten-in-leeuwarden/)
09:16:37	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.161.delayed	(from https://www.grote-wielen.nl/eten-in-leeuwarden/)
09:16:37	2581/2581	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:16:37%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Feten-in-leeuwarden%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embedab15	(from https://www.grote-wielen.nl/eten-in-leeuwarden/)
09:16:37	2317/2317	---MC-	200	added ('OK')	application/json	date:Thu,%2004%20Apr%202019%2007:16:38%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Frestaurant-friesland%2F	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embed0a82.json	(from https://www.grote-wielen.nl/restaurant-friesland/)
09:16:37	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2004%20Apr%202019%2007:16:38%20GMT	https://www.grote-wielen.nl/?p=616	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/index8372.html	(from https://www.grote-wielen.nl/restaurant-friesland/)
09:16:38	2591/2591	---MC-	200	added ('OK')	text/xml	date:Thu,%2004%20Apr%202019%2007:16:38%20GMT	https://www.grote-wielen.nl/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.grote-wielen.nl%2Frestaurant-friesland%2F&format=xml	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/wp-json/oembed/1.0/embedc6a5	(from https://www.grote-wielen.nl/restaurant-friesland/)
09:16:38	63075/63075	---M--	200	added ('OK')	image/jpeg	etag:%22f663-5666a488afdeb%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/tafel-gedekt-1024x460.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/12/tafel-gedekt-1024x460.jpg	(from https://www.grote-wielen.nl/restaurant-friesland/)
09:16:38	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.165.delayed	(from https://www.grote-wielen.nl/restaurant-friesland/)
09:16:38	95076/95076	---M--	200	added ('OK')	image/jpeg	etag:%2217364-5666a46a16d4e%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/11/header-hapjes-1-800x450.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/11/header-hapjes-1-800x450.jpg	(from https://www.grote-wielen.nl/restaurant-friesland/)
09:16:38	9652/9652	---M--	200	added ('OK')	image/jpeg	etag:%2225b4-5666a469aa6ec%22	https://www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/11/header-hapjes-1-185x125.jpg	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/friksbeheer/wp-content/uploads/2017/11/header-hapjes-1-185x125.jpg	(from https://www.grote-wielen.nl/restaurant-friesland/)
09:16:38	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.168.delayed	(from https://www.grote-wielen.nl/restaurant-friesland/)
09:16:38	0/-1	---M--	301	error ('')			https://www.grote-wielen.nl/contact	C:/Users/louis/Documents/grotewiel/www.grote-wielen.nl/contact.169.delayed	(from https://www.grote-wielen.nl/restaurant-friesland/)
